"","X","Date","County","State","FREQUENCY"
"6179",6179,"07/17/2020 5:00","Bay","Florida",101
"6180",6180,"07/17/2020 5:00","Bradford","Florida",8
"6181",6181,"07/17/2020 5:00","Brevard","Florida",118
"6182",6182,"07/17/2020 5:00","Broward","Florida",1215
"6183",6183,"07/17/2020 5:00","Calhoun","Florida",9
"6184",6184,"07/17/2020 5:00","Charlotte","Florida",40
"6185",6185,"07/17/2020 5:00","Citrus","Florida",33
"6186",6186,"07/17/2020 5:00","Clay","Florida",74
"6187",6187,"07/17/2020 5:00","Collier","Florida",265
"6188",6188,"07/17/2020 5:00","Columbia","Florida",28
"6189",6189,"07/17/2020 5:00","Dade","Florida",3125
"6190",6190,"07/17/2020 5:00","Desoto","Florida",9
"6191",6191,"07/17/2020 5:00","Dixie","Florida",5
"6192",6192,"07/17/2020 5:00","Duval","Florida",249
"6193",6193,"07/17/2020 5:00","Escambia","Florida",192
"6194",6194,"07/17/2020 5:00","Flagler","Florida",15
"6195",6195,"07/17/2020 5:00","Franklin","Florida",2
"6196",6196,"07/17/2020 5:00","Gadsden","Florida",42
"6197",6197,"07/17/2020 5:00","Gilchrist","Florida",8
"6198",6198,"07/17/2020 5:00","Glades","Florida",40
"6199",6199,"07/17/2020 5:00","Gulf","Florida",10
"6200",6200,"07/17/2020 5:00","Hamilton","Florida",10
"6201",6201,"07/17/2020 5:00","Hardee","Florida",17
"6202",6202,"07/17/2020 5:00","Hendry","Florida",21
"6203",6203,"07/17/2020 5:00","Hernando","Florida",35
"6204",6204,"07/17/2020 5:00","Highlands","Florida",20
"6205",6205,"07/17/2020 5:00","Hillsborough","Florida",587
"6206",6206,"07/17/2020 5:00","Holmes","Florida",9
"6207",6207,"07/17/2020 5:00","Indian River","Florida",43
"6208",6208,"07/17/2020 5:00","Jackson","Florida",11
"6209",6209,"07/17/2020 5:00","Jefferson","Florida",2
"6210",6210,"07/17/2020 5:00","Lafayette","Florida",3
"6211",6211,"07/17/2020 5:00","Lake","Florida",68
"6212",6212,"07/17/2020 5:00","Lee","Florida",347
"6213",6213,"07/17/2020 5:00","Leon","Florida",65
"6214",6214,"07/17/2020 5:00","Levy","Florida",8
"6215",6215,"07/17/2020 5:00","Liberty","Florida",4
"6216",6216,"07/17/2020 5:00","Madison","Florida",7
"6217",6217,"07/17/2020 5:00","Manatee","Florida",155
"6218",6218,"07/17/2020 5:00","Marion","Florida",104
"6219",6219,"07/17/2020 5:00","Martin","Florida",40
"6220",6220,"07/17/2020 5:00","Monroe","Florida",41
"6221",6221,"07/17/2020 5:00","Nassau","Florida",22
"6222",6222,"07/17/2020 5:00","Okaloosa","Florida",55
"6223",6223,"07/17/2020 5:00","Okeechobee","Florida",21
"6224",6224,"07/17/2020 5:00","Orange","Florida",472
"6225",6225,"07/17/2020 5:00","Osceola","Florida",171
"6226",6226,"07/17/2020 5:00","Palm Beach","Florida",683
"6227",6227,"07/17/2020 5:00","Pasco","Florida",117
"6228",6228,"07/17/2020 5:00","Pinellas","Florida",298
"6229",6229,"07/17/2020 5:00","Polk","Florida",255
"6230",6230,"07/17/2020 5:00","Putnam","Florida",29
"6231",6231,"07/17/2020 5:00","Santa Rosa","Florida",78
"6232",6232,"07/17/2020 5:00","Sarasota","Florida",170
"6233",6233,"07/17/2020 5:00","Seminole","Florida",115
"6234",6234,"07/17/2020 5:00","St. Johns","Florida",64
"6235",6235,"07/17/2020 5:00","St. Lucie","Florida",85
"6236",6236,"07/17/2020 5:00","Sumter","Florida",15
"6237",6237,"07/17/2020 5:00","Suwannee","Florida",22
"6238",6238,"07/17/2020 5:00","Taylor","Florida",8
"6239",6239,"07/17/2020 5:00","Union","Florida",3
"6240",6240,"07/17/2020 5:00","Volusia","Florida",182
"6241",6241,"07/17/2020 5:00","Wakulla","Florida",23
"6242",6242,"07/17/2020 5:00","Walton","Florida",34
"6243",6243,"07/17/2020 5:00","Washington","Florida",19
"6244",6244,"07/18/2020 5:00","Alachua","Florida",82
"6245",6245,"07/18/2020 5:00","Baker","Florida",12
"6246",6246,"07/18/2020 5:00","Bay","Florida",147
"6247",6247,"07/18/2020 5:00","Bradford","Florida",5
"6248",6248,"07/18/2020 5:00","Brevard","Florida",157
"6249",6249,"07/18/2020 5:00","Broward","Florida",1142
"6250",6250,"07/18/2020 5:00","Calhoun","Florida",23
"6251",6251,"07/18/2020 5:00","Charlotte","Florida",54
"6252",6252,"07/18/2020 5:00","Citrus","Florida",27
"6253",6253,"07/18/2020 5:00","Clay","Florida",100
"6254",6254,"07/18/2020 5:00","Collier","Florida",240
"6255",6255,"07/18/2020 5:00","Columbia","Florida",63
"6256",6256,"07/18/2020 5:00","Dade","Florida",3233
"6257",6257,"07/18/2020 5:00","Desoto","Florida",11
"6258",6258,"07/18/2020 5:00","Dixie","Florida",20
"6259",6259,"07/18/2020 5:00","Duval","Florida",652
"6260",6260,"07/18/2020 5:00","Escambia","Florida",185
"6261",6261,"07/18/2020 5:00","Flagler","Florida",39
"6262",6262,"07/18/2020 5:00","Franklin","Florida",4
"6263",6263,"07/18/2020 5:00","Gadsden","Florida",30
"6264",6264,"07/18/2020 5:00","Gilchrist","Florida",16
"6265",6265,"07/18/2020 5:00","Glades","Florida",18
"6266",6266,"07/18/2020 5:00","Gulf","Florida",6
"6267",6267,"07/18/2020 5:00","Hamilton","Florida",4
"6268",6268,"07/18/2020 5:00","Hardee","Florida",11
"6269",6269,"07/18/2020 5:00","Hendry","Florida",8
"6270",6270,"07/18/2020 5:00","Hernando","Florida",68
"6271",6271,"07/18/2020 5:00","Highlands","Florida",45
"6272",6272,"07/18/2020 5:00","Hillsborough","Florida",617
"6273",6273,"07/18/2020 5:00","Holmes","Florida",16
"6274",6274,"07/18/2020 5:00","Indian River","Florida",80
"6275",6275,"07/18/2020 5:00","Jackson","Florida",61
"6276",6276,"07/18/2020 5:00","Jefferson","Florida",3
"6277",6277,"07/18/2020 5:00","Lafayette","Florida",1
"6278",6278,"07/18/2020 5:00","Lake","Florida",135
"6279",6279,"07/18/2020 5:00","Lee","Florida",324
"6280",6280,"07/18/2020 5:00","Leon","Florida",113
"6281",6281,"07/18/2020 5:00","Levy","Florida",26
"6282",6282,"07/18/2020 5:00","Liberty","Florida",10
"6283",6283,"07/18/2020 5:00","Madison","Florida",11
"6284",6284,"07/18/2020 5:00","Manatee","Florida",287
"6285",6285,"07/18/2020 5:00","Marion","Florida",170
"6286",6286,"07/18/2020 5:00","Martin","Florida",50
"6287",6287,"07/18/2020 5:00","Monroe","Florida",44
"6288",6288,"07/18/2020 5:00","Nassau","Florida",62
"6289",6289,"07/18/2020 5:00","Okaloosa","Florida",63
"6290",6290,"07/18/2020 5:00","Okeechobee","Florida",17
"6291",6291,"07/18/2020 5:00","Orange","Florida",736
"6292",6292,"07/18/2020 5:00","Osceola","Florida",287
"6293",6293,"07/18/2020 5:00","Palm Beach","Florida",732
"6294",6294,"07/18/2020 5:00","Pasco","Florida",175
"6295",6295,"07/18/2020 5:00","Pinellas","Florida",456
"6296",6296,"07/18/2020 5:00","Polk","Florida",504
"6297",6297,"07/18/2020 5:00","Putnam","Florida",36
"6298",6298,"07/18/2020 5:00","Santa Rosa","Florida",81
"6299",6299,"07/18/2020 5:00","Sarasota","Florida",180
"6300",6300,"07/18/2020 5:00","Seminole","Florida",171
"6301",6301,"07/18/2020 5:00","St. Johns","Florida",108
"6302",6302,"07/18/2020 5:00","St. Lucie","Florida",125
"6303",6303,"07/18/2020 5:00","Sumter","Florida",37
"6304",6304,"07/18/2020 5:00","Suwannee","Florida",8
"6305",6305,"07/18/2020 5:00","Taylor","Florida",5
"6306",6306,"07/18/2020 5:00","Union","Florida",1
"6307",6307,"07/18/2020 5:00","Unknown","Florida",1
"6308",6308,"07/18/2020 5:00","Volusia","Florida",198
"6309",6309,"07/18/2020 5:00","Wakulla","Florida",21
"6310",6310,"07/18/2020 5:00","Walton","Florida",24
"6311",6311,"07/18/2020 5:00","Washington","Florida",39
"6312",6312,"07/19/2020 5:00","Alachua","Florida",63
"6313",6313,"07/19/2020 5:00","Baker","Florida",7
"6314",6314,"07/19/2020 5:00","Bay","Florida",107
"6315",6315,"07/19/2020 5:00","Bradford","Florida",5
"6316",6316,"07/19/2020 5:00","Brevard","Florida",80
"6317",6317,"07/19/2020 5:00","Broward","Florida",1682
"6318",6318,"07/19/2020 5:00","Calhoun","Florida",7
"6319",6319,"07/19/2020 5:00","Charlotte","Florida",38
"6320",6320,"07/19/2020 5:00","Citrus","Florida",65
"6321",6321,"07/19/2020 5:00","Clay","Florida",59
"6322",6322,"07/19/2020 5:00","Collier","Florida",121
"6323",6323,"07/19/2020 5:00","Columbia","Florida",124
"6324",6324,"07/19/2020 5:00","Dade","Florida",2848
"6325",6325,"07/19/2020 5:00","Desoto","Florida",21
"6326",6326,"07/19/2020 5:00","Dixie","Florida",12
"6327",6327,"07/19/2020 5:00","Duval","Florida",699
"6328",6328,"07/19/2020 5:00","Escambia","Florida",123
"6329",6329,"07/19/2020 5:00","Flagler","Florida",11
"6330",6330,"07/19/2020 5:00","Franklin","Florida",19
"6331",6331,"07/19/2020 5:00","Gadsden","Florida",49
"6332",6332,"07/19/2020 5:00","Gilchrist","Florida",12
"6333",6333,"07/19/2020 5:00","Glades","Florida",5
"6334",6334,"07/19/2020 5:00","Gulf","Florida",35
"6335",6335,"07/19/2020 5:00","Hamilton","Florida",7
"6336",6336,"07/19/2020 5:00","Hardee","Florida",6
"6337",6337,"07/19/2020 5:00","Hendry","Florida",35
"6338",6338,"07/19/2020 5:00","Hernando","Florida",23
"6339",6339,"07/19/2020 5:00","Highlands","Florida",30
"6340",6340,"07/19/2020 5:00","Hillsborough","Florida",435
"6341",6341,"07/19/2020 5:00","Holmes","Florida",9
"6342",6342,"07/19/2020 5:00","Indian River","Florida",68
"6343",6343,"07/19/2020 5:00","Jackson","Florida",28
"6344",6344,"07/19/2020 5:00","Jefferson","Florida",1
"6345",6345,"07/19/2020 5:00","Lafayette","Florida",1
"6346",6346,"07/19/2020 5:00","Lake","Florida",50
"6347",6347,"07/19/2020 5:00","Lee","Florida",200
"6348",6348,"07/19/2020 5:00","Leon","Florida",114
"6349",6349,"07/19/2020 5:00","Levy","Florida",18
"6350",6350,"07/19/2020 5:00","Liberty","Florida",8
"6351",6351,"07/19/2020 5:00","Madison","Florida",8
"6352",6352,"07/19/2020 5:00","Manatee","Florida",163
"6353",6353,"07/19/2020 5:00","Marion","Florida",132
"6354",6354,"07/19/2020 5:00","Martin","Florida",43
"6355",6355,"07/19/2020 5:00","Monroe","Florida",36
"6356",6356,"07/19/2020 5:00","Nassau","Florida",34
"6357",6357,"07/19/2020 5:00","Okaloosa","Florida",161
"6358",6358,"07/19/2020 5:00","Okeechobee","Florida",14
"6359",6359,"07/19/2020 5:00","Orange","Florida",343
"6360",6360,"07/19/2020 5:00","Osceola","Florida",270
"6361",6361,"07/19/2020 5:00","Palm Beach","Florida",651
"6362",6362,"07/19/2020 5:00","Pasco","Florida",106
"6363",6363,"07/19/2020 5:00","Pinellas","Florida",231
"6364",6364,"07/19/2020 5:00","Polk","Florida",347
"6365",6365,"07/19/2020 5:00","Putnam","Florida",26
"6366",6366,"07/19/2020 5:00","Santa Rosa","Florida",66
"6367",6367,"07/19/2020 5:00","Sarasota","Florida",99
"6368",6368,"07/19/2020 5:00","Seminole","Florida",77
"6369",6369,"07/19/2020 5:00","St. Johns","Florida",94
"6370",6370,"07/19/2020 5:00","St. Lucie","Florida",83
"6371",6371,"07/19/2020 5:00","Sumter","Florida",16
"6372",6372,"07/19/2020 5:00","Suwannee","Florida",13
"6373",6373,"07/19/2020 5:00","Taylor","Florida",9
"6374",6374,"07/19/2020 5:00","Union","Florida",1
"6375",6375,"07/19/2020 5:00","Unknown","Florida",4
"6376",6376,"07/19/2020 5:00","Volusia","Florida",109
"6377",6377,"07/19/2020 5:00","Wakulla","Florida",19
"6378",6378,"07/19/2020 5:00","Walton","Florida",32
"6379",6379,"07/19/2020 5:00","Washington","Florida",13
"6380",6380,"07/20/2020 5:00","Alachua","Florida",52
"6381",6381,"07/20/2020 5:00","Baker","Florida",8
"6382",6382,"07/20/2020 5:00","Bay","Florida",90
"6383",6383,"07/20/2020 5:00","Bradford","Florida",2
"6384",6384,"07/20/2020 5:00","Brevard","Florida",117
"6385",6385,"07/20/2020 5:00","Broward","Florida",1581
"6386",6386,"07/20/2020 5:00","Calhoun","Florida",2
"6387",6387,"07/20/2020 5:00","Charlotte","Florida",30
"6388",6388,"07/20/2020 5:00","Citrus","Florida",20
"6389",6389,"07/20/2020 5:00","Clay","Florida",56
"6390",6390,"07/20/2020 5:00","Collier","Florida",143
"6391",6391,"07/20/2020 5:00","Columbia","Florida",83
"6392",6392,"07/20/2020 5:00","Dade","Florida",2487
"6393",6393,"07/20/2020 5:00","Desoto","Florida",13
"6394",6394,"07/20/2020 5:00","Dixie","Florida",9
"6395",6395,"07/20/2020 5:00","Duval","Florida",293
"6396",6396,"07/20/2020 5:00","Escambia","Florida",154
"6397",6397,"07/20/2020 5:00","Flagler","Florida",17
"6398",6398,"07/20/2020 5:00","Franklin","Florida",2
"6399",6399,"07/20/2020 5:00","Gadsden","Florida",57
"6400",6400,"07/20/2020 5:00","Gilchrist","Florida",34
"6401",6401,"07/20/2020 5:00","Glades","Florida",1
"6402",6402,"07/20/2020 5:00","Gulf","Florida",13
"6403",6403,"07/20/2020 5:00","Hamilton","Florida",3
"6404",6404,"07/20/2020 5:00","Hardee","Florida",9
"6405",6405,"07/20/2020 5:00","Hendry","Florida",17
"6406",6406,"07/20/2020 5:00","Hernando","Florida",26
"6407",6407,"07/20/2020 5:00","Highlands","Florida",31
"6408",6408,"07/20/2020 5:00","Hillsborough","Florida",413
"6409",6409,"07/20/2020 5:00","Holmes","Florida",8
"6410",6410,"07/20/2020 5:00","Indian River","Florida",36
"6411",6411,"07/20/2020 5:00","Jackson","Florida",28
"6412",6412,"07/20/2020 5:00","Jefferson","Florida",5
"6413",6413,"07/20/2020 5:00","Lafayette","Florida",1
"6414",6414,"07/20/2020 5:00","Lake","Florida",75
"6415",6415,"07/20/2020 5:00","Lee","Florida",205
"6416",6416,"07/20/2020 5:00","Leon","Florida",115
"6417",6417,"07/20/2020 5:00","Levy","Florida",22
"6418",6418,"07/20/2020 5:00","Liberty","Florida",5
"6419",6419,"07/20/2020 5:00","Madison","Florida",29
"6420",6420,"07/20/2020 5:00","Manatee","Florida",134
"6421",6421,"07/20/2020 5:00","Marion","Florida",167
"6422",6422,"07/20/2020 5:00","Martin","Florida",42
"6423",6423,"07/20/2020 5:00","Monroe","Florida",45
"6424",6424,"07/20/2020 5:00","Nassau","Florida",23
"6425",6425,"07/20/2020 5:00","Okaloosa","Florida",87
"6426",6426,"07/20/2020 5:00","Okeechobee","Florida",22
"6427",6427,"07/20/2020 5:00","Orange","Florida",415
"6428",6428,"07/20/2020 5:00","Osceola","Florida",212
"6429",6429,"07/20/2020 5:00","Palm Beach","Florida",527
"6430",6430,"07/20/2020 5:00","Pasco","Florida",103
"6431",6431,"07/20/2020 5:00","Pinellas","Florida",226
"6432",6432,"07/20/2020 5:00","Polk","Florida",192
"6433",6433,"07/20/2020 5:00","Putnam","Florida",21
"6434",6434,"07/20/2020 5:00","Santa Rosa","Florida",43
"6435",6435,"07/20/2020 5:00","Sarasota","Florida",84
"6436",6436,"07/20/2020 5:00","Seminole","Florida",110
"6437",6437,"07/20/2020 5:00","St. Johns","Florida",70
"6438",6438,"07/20/2020 5:00","St. Lucie","Florida",95
"6439",6439,"07/20/2020 5:00","Sumter","Florida",21
"6440",6440,"07/20/2020 5:00","Suwannee","Florida",29
"6441",6441,"07/20/2020 5:00","Taylor","Florida",7
"6442",6442,"07/20/2020 5:00","Union","Florida",4
"6443",6443,"07/20/2020 5:00","Unknown","Florida",5
"6444",6444,"07/20/2020 5:00","Volusia","Florida",234
"6445",6445,"07/20/2020 5:00","Wakulla","Florida",12
"6446",6446,"07/20/2020 5:00","Walton","Florida",38
"6447",6447,"07/20/2020 5:00","Washington","Florida",22
"6448",6448,"07/21/2020 5:00","Alachua","Florida",75
"6449",6449,"07/21/2020 5:00","Baker","Florida",2
"6450",6450,"07/21/2020 5:00","Bay","Florida",80
"6451",6451,"07/21/2020 5:00","Bradford","Florida",7
"6452",6452,"07/21/2020 5:00","Brevard","Florida",149
"6453",6453,"07/21/2020 5:00","Broward","Florida",1161
"6454",6454,"07/21/2020 5:00","Calhoun","Florida",1
"6455",6455,"07/21/2020 5:00","Charlotte","Florida",37
"6456",6456,"07/21/2020 5:00","Citrus","Florida",36
"6457",6457,"07/21/2020 5:00","Clay","Florida",51
"6458",6458,"07/21/2020 5:00","Collier","Florida",170
"6459",6459,"07/21/2020 5:00","Columbia","Florida",65
"6460",6460,"07/21/2020 5:00","Dade","Florida",2743
"6461",6461,"07/21/2020 5:00","Desoto","Florida",10
"6462",6462,"07/21/2020 5:00","Dixie","Florida",4
"6463",6463,"07/21/2020 5:00","Duval","Florida",435
"6464",6464,"07/21/2020 5:00","Escambia","Florida",208
"6465",6465,"07/21/2020 5:00","Flagler","Florida",8
"6466",6466,"07/21/2020 5:00","Franklin","Florida",1
"6467",6467,"07/21/2020 5:00","Gadsden","Florida",51
"6468",6468,"07/21/2020 5:00","Gilchrist","Florida",8
"6469",6469,"07/21/2020 5:00","Glades","Florida",4
"6470",6470,"07/21/2020 5:00","Gulf","Florida",14
"6471",6471,"07/21/2020 5:00","Hamilton","Florida",3
"6472",6472,"07/21/2020 5:00","Hardee","Florida",10
"6473",6473,"07/21/2020 5:00","Hendry","Florida",19
"6474",6474,"07/21/2020 5:00","Hernando","Florida",48
"6475",6475,"07/21/2020 5:00","Highlands","Florida",63
"6476",6476,"07/21/2020 5:00","Hillsborough","Florida",342
"6477",6477,"07/21/2020 5:00","Holmes","Florida",9
"6478",6478,"07/21/2020 5:00","Indian River","Florida",45
"6479",6479,"07/21/2020 5:00","Jackson","Florida",32
"6480",6480,"07/21/2020 5:00","Jefferson","Florida",1
"6481",6481,"07/21/2020 5:00","Lafayette","Florida",1
"6482",6482,"07/21/2020 5:00","Lake","Florida",125
"6483",6483,"07/21/2020 5:00","Lee","Florida",269
"6484",6484,"07/21/2020 5:00","Leon","Florida",87
"6485",6485,"07/21/2020 5:00","Levy","Florida",17
"6486",6486,"07/21/2020 5:00","Liberty","Florida",4
"6487",6487,"07/21/2020 5:00","Madison","Florida",10
"6488",6488,"07/21/2020 5:00","Manatee","Florida",211
"6489",6489,"07/21/2020 5:00","Marion","Florida",91
"6490",6490,"07/21/2020 5:00","Martin","Florida",52
"6491",6491,"07/21/2020 5:00","Monroe","Florida",40
"6492",6492,"07/21/2020 5:00","Nassau","Florida",25
"6493",6493,"07/21/2020 5:00","Okaloosa","Florida",39
"6494",6494,"07/21/2020 5:00","Okeechobee","Florida",11
"6495",6495,"07/21/2020 5:00","Orange","Florida",676
"6496",6496,"07/21/2020 5:00","Osceola","Florida",211
"6497",6497,"07/21/2020 5:00","Palm Beach","Florida",555
"6498",6498,"07/21/2020 5:00","Pasco","Florida",93
"6499",6499,"07/21/2020 5:00","Pinellas","Florida",260
"6500",6500,"07/21/2020 5:00","Polk","Florida",235
"6501",6501,"07/21/2020 5:00","Putnam","Florida",45
"6502",6502,"07/21/2020 5:00","Santa Rosa","Florida",68
"6503",6503,"07/21/2020 5:00","Sarasota","Florida",126
"6504",6504,"07/21/2020 5:00","Seminole","Florida",115
"6505",6505,"07/21/2020 5:00","St. Johns","Florida",59
"6506",6506,"07/21/2020 5:00","St. Lucie","Florida",87
"6507",6507,"07/21/2020 5:00","Sumter","Florida",20
"6508",6508,"07/21/2020 5:00","Suwannee","Florida",9
"6509",6509,"07/21/2020 5:00","Taylor","Florida",4
"6510",6510,"07/21/2020 5:00","Union","Florida",15
"6511",6511,"07/21/2020 5:00","Unknown","Florida",1
"6512",6512,"07/21/2020 5:00","Volusia","Florida",135
"6513",6513,"07/21/2020 5:00","Wakulla","Florida",31
"6514",6514,"07/21/2020 5:00","Walton","Florida",32
"6515",6515,"07/21/2020 5:00","Washington","Florida",26
"6516",6516,"07/22/2020 5:00","Alachua","Florida",80
"6517",6517,"07/22/2020 5:00","Baker","Florida",5
"6518",6518,"07/22/2020 5:00","Bay","Florida",87
"6519",6519,"07/22/2020 5:00","Bradford","Florida",8
"6520",6520,"07/22/2020 5:00","Brevard","Florida",97
"6521",6521,"07/22/2020 5:00","Broward","Florida",1248
"6522",6522,"07/22/2020 5:00","Calhoun","Florida",1
"6523",6523,"07/22/2020 5:00","Charlotte","Florida",23
"6524",6524,"07/22/2020 5:00","Citrus","Florida",42
"6525",6525,"07/22/2020 5:00","Clay","Florida",77
"6526",6526,"07/22/2020 5:00","Collier","Florida",150
"6527",6527,"07/22/2020 5:00","Columbia","Florida",274
"6528",6528,"07/22/2020 5:00","Dade","Florida",2701
"6529",6529,"07/22/2020 5:00","Desoto","Florida",16
"6530",6530,"07/22/2020 5:00","Dixie","Florida",5
"6531",6531,"07/22/2020 5:00","Duval","Florida",380
"6532",6532,"07/22/2020 5:00","Escambia","Florida",140
"6533",6533,"07/22/2020 5:00","Flagler","Florida",27
"6534",6534,"07/22/2020 5:00","Gadsden","Florida",81
"6535",6535,"07/22/2020 5:00","Gilchrist","Florida",4
"6536",6536,"07/22/2020 5:00","Glades","Florida",3
"6537",6537,"07/22/2020 5:00","Gulf","Florida",6
"6538",6538,"07/22/2020 5:00","Hamilton","Florida",4
"6539",6539,"07/22/2020 5:00","Hardee","Florida",6
"6540",6540,"07/22/2020 5:00","Hendry","Florida",24
"6541",6541,"07/22/2020 5:00","Hernando","Florida",23
"6542",6542,"07/22/2020 5:00","Highlands","Florida",29
"6543",6543,"07/22/2020 5:00","Hillsborough","Florida",539
"6544",6544,"07/22/2020 5:00","Holmes","Florida",15
"6545",6545,"07/22/2020 5:00","Indian River","Florida",41
"6546",6546,"07/22/2020 5:00","Jackson","Florida",41
"6547",6547,"07/22/2020 5:00","Jefferson","Florida",36
"6548",6548,"07/22/2020 5:00","Lafayette","Florida",1
"6549",6549,"07/22/2020 5:00","Lake","Florida",158
"6550",6550,"07/22/2020 5:00","Lee","Florida",367
"6551",6551,"07/22/2020 5:00","Leon","Florida",132
"6552",6552,"07/22/2020 5:00","Levy","Florida",13
"6553",6553,"07/22/2020 5:00","Madison","Florida",13
"6554",6554,"07/22/2020 5:00","Manatee","Florida",170
"6555",6555,"07/22/2020 5:00","Marion","Florida",110
"6556",6556,"07/22/2020 5:00","Martin","Florida",63
"6557",6557,"07/22/2020 5:00","Monroe","Florida",20
"6558",6558,"07/22/2020 5:00","Nassau","Florida",21
"6559",6559,"07/22/2020 5:00","Okaloosa","Florida",30
"6560",6560,"07/22/2020 5:00","Okeechobee","Florida",63
"6561",6561,"07/22/2020 5:00","Orange","Florida",553
"6562",6562,"07/22/2020 5:00","Osceola","Florida",160
"6563",6563,"07/22/2020 5:00","Palm Beach","Florida",753
"6564",6564,"07/22/2020 5:00","Pasco","Florida",98
"6565",6565,"07/22/2020 5:00","Pinellas","Florida",183
"6566",6566,"07/22/2020 5:00","Polk","Florida",245
"6567",6567,"07/22/2020 5:00","Putnam","Florida",32
"6568",6568,"07/22/2020 5:00","Santa Rosa","Florida",64
"6569",6569,"07/22/2020 5:00","Sarasota","Florida",76
"6570",6570,"07/22/2020 5:00","Seminole","Florida",101
"6571",6571,"07/22/2020 5:00","St. Johns","Florida",44
"6572",6572,"07/22/2020 5:00","St. Lucie","Florida",112
"6573",6573,"07/22/2020 5:00","Sumter","Florida",20
"6574",6574,"07/22/2020 5:00","Suwannee","Florida",7
"6575",6575,"07/22/2020 5:00","Taylor","Florida",18
"6576",6576,"07/22/2020 5:00","Union","Florida",7
"6577",6577,"07/22/2020 5:00","Unknown","Florida",4
"6578",6578,"07/22/2020 5:00","Volusia","Florida",143
"6579",6579,"07/22/2020 5:00","Wakulla","Florida",81
"6580",6580,"07/22/2020 5:00","Walton","Florida",30
"6581",6581,"07/22/2020 5:00","Washington","Florida",23
"6582",6582,"07/23/2020 5:00","Alachua","Florida",92
"6583",6583,"07/23/2020 5:00","Baker","Florida",9
"6584",6584,"07/23/2020 5:00","Bay","Florida",120
"6585",6585,"07/23/2020 5:00","Bradford","Florida",8
"6586",6586,"07/23/2020 5:00","Brevard","Florida",96
"6587",6587,"07/23/2020 5:00","Broward","Florida",1560
"6588",6588,"07/23/2020 5:00","Calhoun","Florida",8
"6589",6589,"07/23/2020 5:00","Charlotte","Florida",48
"6590",6590,"07/23/2020 5:00","Citrus","Florida",54
"6591",6591,"07/23/2020 5:00","Clay","Florida",67
"6592",6592,"07/23/2020 5:00","Collier","Florida",199
"6593",6593,"07/23/2020 5:00","Columbia","Florida",212
"6594",6594,"07/23/2020 5:00","Dade","Florida",3332
"6595",6595,"07/23/2020 5:00","Desoto","Florida",20
"6596",6596,"07/23/2020 5:00","Dixie","Florida",5
"6597",6597,"07/23/2020 5:00","Duval","Florida",424
"6598",6598,"07/23/2020 5:00","Escambia","Florida",205
"6599",6599,"07/23/2020 5:00","Flagler","Florida",34
"6600",6600,"07/23/2020 5:00","Franklin","Florida",1
"6601",6601,"07/23/2020 5:00","Gadsden","Florida",46
"6602",6602,"07/23/2020 5:00","Gilchrist","Florida",8
"6603",6603,"07/23/2020 5:00","Glades","Florida",1
"6604",6604,"07/23/2020 5:00","Gulf","Florida",23
"6605",6605,"07/23/2020 5:00","Hamilton","Florida",9
"6606",6606,"07/23/2020 5:00","Hardee","Florida",26
"6607",6607,"07/23/2020 5:00","Hendry","Florida",31
"6608",6608,"07/23/2020 5:00","Hernando","Florida",49
"6609",6609,"07/23/2020 5:00","Highlands","Florida",60
"6610",6610,"07/23/2020 5:00","Hillsborough","Florida",606
"6611",6611,"07/23/2020 5:00","Holmes","Florida",19
"6612",6612,"07/23/2020 5:00","Indian River","Florida",68
"6613",6613,"07/23/2020 5:00","Jackson","Florida",16
"6614",6614,"07/23/2020 5:00","Jefferson","Florida",3
"6615",6615,"07/23/2020 5:00","Lafayette","Florida",4
"6616",6616,"07/23/2020 5:00","Lake","Florida",141
"6617",6617,"07/23/2020 5:00","Lee","Florida",280
"6618",6618,"07/23/2020 5:00","Leon","Florida",110
"6619",6619,"07/23/2020 5:00","Levy","Florida",16
"6620",6620,"07/23/2020 5:00","Liberty","Florida",7
"6621",6621,"07/23/2020 5:00","Madison","Florida",8
"6622",6622,"07/23/2020 5:00","Manatee","Florida",253
"6623",6623,"07/23/2020 5:00","Marion","Florida",170
"6624",6624,"07/23/2020 5:00","Martin","Florida",45
"6625",6625,"07/23/2020 5:00","Monroe","Florida",83
"6626",6626,"07/23/2020 5:00","Nassau","Florida",28
"6627",6627,"07/23/2020 5:00","Okaloosa","Florida",68
"6628",6628,"07/23/2020 5:00","Okeechobee","Florida",26
"6629",6629,"07/23/2020 5:00","Orange","Florida",684
"6630",6630,"07/23/2020 5:00","Osceola","Florida",297
"6631",6631,"07/23/2020 5:00","Palm Beach","Florida",734
"6632",6632,"07/23/2020 5:00","Pasco","Florida",158
"6633",6633,"07/23/2020 5:00","Pinellas","Florida",363
"6634",6634,"07/23/2020 5:00","Polk","Florida",357
"6635",6635,"07/23/2020 5:00","Putnam","Florida",23
"6636",6636,"07/23/2020 5:00","Santa Rosa","Florida",139
"6637",6637,"07/23/2020 5:00","Sarasota","Florida",197
"6638",6638,"07/23/2020 5:00","Seminole","Florida",116
"6639",6639,"07/23/2020 5:00","St. Johns","Florida",89
"6640",6640,"07/23/2020 5:00","St. Lucie","Florida",149
"6641",6641,"07/23/2020 5:00","Sumter","Florida",43
"6642",6642,"07/23/2020 5:00","Suwannee","Florida",41
